id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W9T1002263";"";"";"";"9T1P";"2014-02-07";"2015-12-07";"2014-03-08";"0001-01-01";"D";"S";"ASSOCIATION CULTURELLE DES PARENTS D'ÉLÈVES DE PAMANDZI";"(ACPEP)";"lutte contre l'illettrisme des langues utilisées à mayotte (en particulier français, arabe, shimaoré, shibouchi, anglais, espagnole), sorties, manifestations culturelles, cours de soutien voyages culturels, ateliers de découverte de l'environnement, et, plus généralement, toutes opérations culturelles, cultuelles, commerciales, financières, mobilières ou immobilières, se rapportant directement ou indirectement à l'objet associatif ou susceptibles d'en faciliter l'extension ou le développement";"006045";"000000";"";"6";"";"RUE";"du jardin";"_";"97615";"97615";"Pamandzi";"";"6 rue du jardin  97615";"";"";"";"97615";"Pamandzi";"FRANCE";"PF";"";"0";"";"A";"2015-12-07 07:28:40"
"W9T1002264";"";"";"";"9T1P";"2014-02-07";"2014-02-07";"2014-05-10";"0001-01-01";"D";"S";"MAMBO TSARA";"""MAMBO TSARA""";"promotion de la culture, l'artisanat et l'agriculture locale, formation des jeunes dans ces même domaines et la participation à des actions environnementales et de développement durable";"006000";"000000";"";"3";"";"CHEM1";"Fatima Rama";"_Bambo-Ouest";"97604";"97600";"Bouéni";"";"3 chemin Fatima Rama Bambo-Ouest";"";"3  chemin Fatima Rama";"Bambo-Ouest";"97600";"Bouéni";"FRANCE";"PF";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002265";"9851000476";"";"";"9T1P";"2004-07-23";"2021-10-06";"2004-10-23";"0001-01-01";"D";"S";"MOSQUEE DE DOMOELI SADA (M.D.S)";"(M.D.S)";"gérer les affaires courantes de la mosquée, récolter des fonds, définir les orientations de la mosquée et animer les adhérents";"040810";"000000";"";"";"";"PL";"de la mosquée";"_Quartier Domoéli";"97616";"97640";"Sada";"ABASSE AMBDI-SALAM";"58 RUE TOILIBOU ABDALLAH";"QUARTIER DOUJANI";"";"";"97640";"SADA";"FRANCE";"MG";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2021-10-06 08:17:22"
"W9T1002266";"";"";"";"9T1P";"2014-02-10";"2014-02-10";"2014-05-24";"0001-01-01";"D";"S";"ASSOCIATION DES DESCENDANTS ABASSE ALI ET FATIMA COMBO";"ASSOCIATION DES DESCENDANTS ABASSE ...";"la défense et la protection de l'ensemble des intérêts matériels et moraux des descendants d'Abasse Ali et Fatima combo, la conservation et le développement du patrimoine familial, des archives, diplômes, films ou assimilés, oeuvres d'art armoriés ou non et, de tous documents ou objets présentant directement ou indirectement un intérêt quelconque pour la famille, le maintien et la création de fondations de la famille, l'édition ou la publication de tous travaux à caractère familial";"014000";"000000";"";"38";"";"BD";"Général de Gaulle";"_";"97615";"97615";"Pamandzi";"";"26 bis rue ciné 2000 97615";"";"38  boulevard Général DE GAULLE";"";"97615";"Pamandzi";"FRANCE";"PM";"";"0";"";"A";"2014-05-26 12:40:29"
"W9T1002267";"9851001065";"";"";"9T1P";"2005-04-12";"2005-04-12";"2005-06-11";"0001-01-01";"D";"S";"ENFANCE ET FAMILLES D'ADOPTION DE MAYOTTE (EFA976).";"(EFA 976)";"la reconnaissance et le respect des droits de l enfant en particulier son droit d'avoir une famille, le développement et l’amélioration de l'adoption, la défense des intérêts moraux et matériels spécifiques des adoptants et des adoptes, l aide efficace aux familles adoptives pour tout ce qui concerne l'adoption et ses implications, l'information de toute personne intéressée sur les questions relatives à l'adoption";"014000";"019005";"";"";"";"";"Mamoudzou";"_B.P 1314";"97611";"97600";"Mamoudzou";"";"";"";"Mamoudzou";"B.P 1314";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2014-02-11 07:57:59"
"W9T1002268";"";"";"";"9T1P";"2014-02-12";"2015-04-22";"2014-02-22";"0001-01-01";"D";"S";"ASSOCIATION AIDE SOIGNANT(E) DU 101 EME DÉPARTEMENT DE FRANCE (AAS101DF)";"(AAS101DF)";"rassembler, les aides-soignants(es) pour défendre leur devoir et bâtir un avenir certain, ensemble, constituer une puissance d'action auprès de nos interlocuteurs et formons cette ""pyramide de volontés au service de la santé"", protéger, l'adhérent dans sa profession, (prendre part à la décision de cpe), former, les aides-soignants(es) sur leur devoir : formation continue, fiche métier doit s'aligner au fiche d'activité, défendre, notre formation enfin reconnue (d.e.a.s), obtenir ensemble une progression et une identité : un statut propre à la profession aide-soignante contenant une définition claire et universelle de notre exercice, une responsabilité légale de nos actes indissociables d'une rémunération de professionnels qualifiés que sont les aides-soignants, plaider pour une qualité de soins optimale pour tous les patients, c'est faire respecter notre qualification et notre place au sein du système de la santé, participer ou animer des débats ou congrès dans le but de sensibiliser";"017145";"000000";"";"9";"";"RUE";"Mjoukoura";"_";"97612";"97630";"M tsamboro";"";"9 rue mjoukoura";"Mtzamboro";"";"";"97630";"M tsamboro";"FRANCE";"PM";"";"0";"";"A";"2015-04-24 07:13:59"
"W9T1002269";"";"";"";"9T1P";"2014-02-12";"2014-02-12";"2014-03-08";"0001-01-01";"D";"S";"UN JARDIN POUR MES ENFANTS";"JARDIN POUR MES ENFANTS";"promouvoir l'installation d'infrastructures pour les jeux d'enfants, animer et gérer les activités en lien avec les jeux d'enfants, promouvoir les activités liées de manière générale à l'éveil des enfants, les enfants concernés par les actions de l'association sont ceux de moins de 12 ans";"015025";"000000";"";"9";"";"LOT";"Majikoro";"_Majicavo koropa";"97610";"97690";"Koungou";"";"9 lotissement Majikoro";"";"";"";"97690";"Koungou";"FRANCE";"PF";"";"0";"";"A";"2014-08-14 20:00:02"
"W9T1002270";"";"";"";"9T1P";"2014-02-13";"2014-02-13";"2014-05-24";"0001-01-01";"D";"S";"SOUCOUMA";"SOUCOUMA";"l'animation événementielle tel que : foires, kermesses, soirées, projections, sensibilisation, animation sportive, sorties, voyages, aide à la collecte de fonds pour les clubs, les autres associations ou différents organismes ayant besoin de cette prestation de services etc...";"007040";"000000";"";"17";"";"RUE";"de la Vigie";"_Labattoir";"97608";"97610";"Dzaoudzi";"";"17 rue de la vigie 97615 Pamandzi";"";"17  rue de la vigie";"Labattoir";"97610";"Dzaoudzi";"FRANCE";"PM";"";"0";"";"A";"2014-05-26 12:40:29"
"W9T1002271";"";"";"";"9T1P";"2014-02-13";"2020-11-13";"2014-05-24";"0001-01-01";"D";"S";"ASSOCIATION MAHORAISE DE LA RÉANIMATION";"MAHORAISE";"promouvoir le développement et la connaissance de l'activité de réanimation à Mayotte, formation de l'équipe paramédicale et médicale, moyens matériels pour le confort des patients de réanimation";"017005";"000000";"";"";"";"";"service de réanimation CHM";"_B.P 04";"97611";"97600";"Mamoudzou";"";"SERVICE RÉANIMATION CHM 97600";"";"SERVICE DE RÉANIMATION CHM";"";"97600";"MAMOUDZOU";"FRANCE";"TM";"";"0";"";"A";"2021-05-15 20:00:03"
"W9T1002272";"";"";"";"9T1P";"2014-02-14";"2014-02-14";"2014-03-01";"0001-01-01";"D";"S";"ASSOCIATION CULTURELLE NASSIM SOIBAH DE KAHANI";"NASSIM SOIBAH";"réunir les jeunes de la commune dans le cadre de la culture et des danses traditionnelles appelées ""kandza"" pour lutter contre la délinquance, développer ce type de danse locale dans la région de Mayotte, organiser des manifestations pour développer la vie sociale, organiser des journées de nettoyage pour améliorer la propreté de notre village";"006030";"000000";"";"";"";"RUE";"du lycée";"_Kahani";"97614";"97600";"Ouangani";"";"Quartier SIM  97600";"Kahani";"";"";"97600";"Ouangani";"FRANCE";"PM";"";"0";"";"A";"2014-08-16 20:00:02"
"W9T1002273";"9851001778";"";"";"9T1P";"2000-01-27";"2014-02-20";"1901-07-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE COLAS (AS COLAS)";"(AS COLAS)";"la pratique du football entreprise et autres sports collectifs et individuels";"011075";"000000";"";"";"";"";"Société Colas";"_BP 73 KAWENI";"97611";"97600";"Mamoudzou";"";"";"";"Société Colas";"BP 73 KAWENI";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2014-02-20 14:52:12"
"W9T1002274";"";"";"";"9T1P";"2014-02-24";"2014-02-24";"2014-03-08";"0001-01-01";"D";"S";"GNORA NDJEMA YA DOUJANI";"GNORA";"créer des liens entre les habitants du quartier par des animations variées ponctuelles et tout au long de l'année, tout en préservant la mixité du quartier et les échanges entre les générations et les différentes cultures, dans le but de dynamiser et faire vivre le quartier, en prennent en compte tous les habitants, créer un acm pour permettre au plus jeunes qui n'ont pas forcement de moyen financier d'accéder loisirs, créer un espace de rencontre autour d'activités artistiques, sportives, culturelle et citoyenne, dans un but de prévention à la délinquance, inciter, initier et soutenir les projets des jeunes et permettre aux plus grand de prendre en charge les plus petits, en les inscrivant dans des parcours de formation diplôment (bafa, bafd...), améliorer le cadre de vie et l'environnement en accompagnant les projets portés par les habitants du quartier, en mettant en place un partenariat avec les institutions de proximité, inciter à la pratique du sport (course, randonner, foot, rugby...), à son utilisation comme outil de prévention contre toutes formes de discrimination, santé, tout en respectant les règles d'hygiène, de sécurité et de déontologie sportives, associer l'accompagnement scolaire, l'ouverture culturelle et la pratique d'un sport pour prévenir l'échec scolaire et l'exclusion,amener à la responsabilité, au civisme, à l'autonomie et à la solidarité à travers toute activité dans le cadre d'un fonctionnement démocratique et laïque";"014035";"000000";"";"47";"";"RUE";"de la cité";"_DOUJANNI 2";"97611";"97600";"Mamoudzou";"";"47 rue de la cité de Doujani 2";"";"";"";"97600";"Mamoudzou";"FRANCE";"PM";"";"0";"";"A";"2014-08-26 20:00:04"
"W9T1002275";"";"";"";"9T1P";"2014-02-24";"2017-02-15";"2014-03-08";"0001-01-01";"D";"S";"MSIKANO WA MRAMANI (M.S.M)";"(M.S.M)";"promouvoir des activités éducatives, culturelles et sociales notamment l'apprentissage de la religion musulmane, porter assistance aux personnes démunies membre ou non de la présente association et lutter moralement contre la délinquance juvénile, oeuvrer à la réalisation d'infrastructures d'intérêt général et de veiller à la propreté du village pour la meilleur hygiène et santé de tous";"006010";"000000";"";"";"";"RUE";"Mosquée  Doujani 1";"_M'tsapéré";"97611";"97600";"Mamoudzou";"";"31 rue du jardin lambic 97690";"";"rue Mosquée  Doujani 1";"M'tsapéré";"97600";"Mamoudzou";"FRANCE";"PM";"";"0";"";"A";"2017-02-15 13:37:25"
"W9T1002276";"";"";"";"9T1P";"2014-02-24";"2017-03-01";"2014-03-08";"0001-01-01";"D";"S";"GEOMAYOTTE";"GEOMAYOTTE";"développer la mutualisation et le partage des informations géographiques existantes entre les structures adhérents au projet, accroître l'efficacité des structures productrices et utilisatrices d'information géographique à mayotte, favoriser le développement de l'information géographique à mayotte participer activement notamment par la mise à disposition des informations géographiques au bénéfice du citoyen dans le cadre de la directive européenne inspire";"016025";"000000";"agence de service et de paiement - immeuble La Palme d'Or";"";"";"";"rond-point de Kawéni";"B.P 1100_";"97611";"97600";"Mamoudzou";"";"AGENCE DE SERVICES ET DE PAIEMENT";"RéSIDENCE PALME D'OR";"ROND-POINT DE KAWéNI";"";"97600";"MAMOUDZOU";"FRANCE";"MS";"";"0";"";"A";"2017-03-01 11:46:27"
"W9T1002277";"";"";"";"9T1P";"2014-03-04";"2018-07-09";"2014-05-10";"0001-01-01";"D";"S";"ASSOCIATION PETITE-TERRE ARTS MARTIAUX";"(APAM)";"faire connaitre aux jeunes mahorais sous la direction d'un maitre ou d'un avancé, la capoeira (sport du brésil), le taekwondo(art martial coréen) et d'autres disciplines concernant les arts martiaux, dispenser des cours d'arts martiaux, événement : de participer aux différents compétitions de taekwondo à Mayotte et à l'extérieur, effectuer des stages adultes et enfants sur les arts martiaux tout au long de l'année, des relations peuvent être établies tant à l'intérieur qu'à l'extérieur de l'île avec d'autres associations ayant les mêmes affinités,organiser, diriger, coordonner toutes les activités sportives de ses membres, favoriser les relations entre les membres, de développer les liens d'amitiés et de solidarité, apprendre le ""self contrôle"" aux membres et le fait de respecter aussi bien les forts que les faibles, l'association est laïque et apolitique, elle respecte toute croyance et opinion, elle s'interdit de toute discussion raciale et sectaire";"011150";"000000";"";"13";"";"RUE";"Georges Nahouda";"_";"97615";"97615";"Pamandzi";"";"13 rue georges Nahouda";"";"13  rue Georges Nahouda";"";"97615";"Pamandzi";"FRANCE";"PM";"";"0";"";"A";"2018-07-09 08:12:51"
"W9T1002278";"";"";"";"9T1P";"2014-03-04";"2017-04-10";"2014-05-10";"0001-01-01";"D";"S";"UNION PROFESSIONNELLE ARTISANALE DÉPARTEMENTALE DE MAYOTTE (UPAD DE MAYOTTE UPAD 976)";"(UPAD DE MAYOTTE UPAD 976)";"l'union professionnelle départementale de Mayotte a pour objet de permettre la concertation des organisations syndicales qui en sont membres en vue de l'étude en commun des problèmes départementaux intéressants l'activité générale des entreprises de l'artisanat, du commerce et de l'économie de proximité,l'upa de Mayotte représente les intérêts des professions de l'artisanat auprès des instances départementales et met en oeuvres les actions syndicales nécessaires à la défense des chefs d'entreprise de l'artisanat, du commerce et de l'économie de proximité au niveau du département, selon les directives données par le conseil national de l'upa";"022000";"000000";"M'liha";"15";"";"RUEL1";"M'jimpia";"_";"97613";"97600";"M tsangamoudji";"";"M'LIHA";"";"15 RUELLE M'JIMPIA";"";"97600";"MTSAGAMOUJI";"FRANCE";"FS";"";"0";"";"A";"2017-10-10 20:00:06"
"W9T1002279";"9851000511";"";"";"9T1P";"2004-09-14";"2017-11-08";"2004-10-30";"0001-01-01";"D";"S";"AMICALE DES PERSONNELS DU VICE-RECTORAT DE MAYOTTE (A.P.V.R.M)";"PERSONNELS DU VICE-RECTORAT";"oeuvrer dans le domaine socioculturel, sportif, des loisirs ; organiser des activités ludiques et rencontres de convivialité ; organiser des soirées dansantes et des voyages";"011010";"000000";"vice-rectorat de Mayotte";"";"";"RUE";"Sarahangue";"BP 76_";"97611";"97600";"Mamoudzou";"";"";"";"VICE-RECTORAT";"";"97600";"MAMOUDZOU";"FRANCE";"PF";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2017-11-08 09:49:51"
"W9T1002280";"";"";"";"9T1P";"2014-03-12";"2014-03-12";"2014-05-10";"0001-01-01";"D";"S";"AUSTRAL ORGANISATION";"AUSTRAL";"la conception et l'organisation de toute manifestation et événementiel, le conseil et l'accompagnement en organisation, la promotion, le soutien et l'accompagnement artistique dans le domaine culturel, la création multimédia et la communication événementielle, la mise en place et la gestion de centre de ressources et de formation";"006100";"000000";"";"6";"";"RUE";"Manga Mzé Mabouroukou";"_";"97611";"97600";"Mamoudzou";"";"6 rue Manga Mzé Mabouroukou";"";"6  rue Manga Mzé Mabouroukou";"";"97600";"Mamoudzou";"FRANCE";"PF";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002281";"";"";"";"9T1P";"2014-03-12";"2017-01-11";"2014-05-10";"0001-01-01";"D";"S";"NDROUBINI";"""NDROUBINI""";"l'entraide et la solidarité en son sein, à Mayotte et dans la région de l'océan indien (pays environnants) à plusieurs niveaux, accompagner le développement du village de Singani dans la région de Hambou Ngazidja (Comores), participer aux activités associatives du département aux fins d'une meilleure intégration sociale, s'occuper de la scolarité des enfants dans l'association dont les parents en sont membres privilégiés au niveau administratif, et veiller à ce que ceux-ci ne tombent pas dans la délinquance, le suivi de leur scolarité est nécessaire et l'association devra s'y atteler selon ses moyens, oeuvrer et aider autant que faire se peut la régularisation de la situation administrative de ses membres dans le territoire, la légalité et la régularité doivent être progressivement et rapidement avoir droit de cité, s'occuper, en cas de décès d'un de ses membres, des obsèques, des funérailles et de l'enterrement ou rapatriement s'il en est le cas, les démarches administratives sont à la charge exclusive de l'association, celle-ci devra entre autre trouver un lieu d'enterrement (un cimetière) propre pour la communauté comorienne à court et à moyen terme";"014035";"000000";"";"4";"";"RUE";"Canaleni";"_Kavani";"97611";"97600";"Mamoudzou";"";"route de Vahibé 97600 Passamainty";"";"4  rue Canaleni";"Kavani";"97600";"Mamoudzou";"FRANCE";"PF";"";"0";"";"A";"2017-01-11 11:55:53"
"W9T1002282";"";"";"";"9T1P";"2014-03-12";"2019-03-18";"2014-05-10";"0001-01-01";"D";"S";"OUDJAMA MORONI MAORE (OUMMA)";"(OUMMA)";"promouvoir des initiatives de solidarité au profit : d'une part des ses adhérents qui résident à mayotte, d'autre part celles et ceux ayant une affinité avec la ville de moroni, d'encourager et développer l'entraide et l'insertion par des activités socioculturelles et sportives";"014040";"000000";"Mtsaperé";"63";"";"RUE";"Maévantana";"_";"97611";"97600";"Mamoudzou";"";"MTSAPéRé";"";"63 RUE MAéVANTANA";"";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"";"A";"2019-03-18 13:37:48"
"W9T1002283";"";"";"";"9T1P";"2014-03-12";"2014-03-12";"2014-05-10";"0001-01-01";"D";"S";"ASSOCIATION ""MAJI TSARA"" D’ÉDUCATION CULTURELLE ET ENVIRONNEMENTALE";"""MAJI TSARA""";"créer une atmosphère d'éducation, d'amitié, de la solidarité entre les jeunes, développer des activités dans notre village pour sensibiliser les jeunes pour lutter contre la délinquance, promouvoir la culture mahoraise et permettre aux jeunes de s'ouvrir à d'autres cultures, éduquer sur la protection de l'environnement et protéger l'environnement, sensibilisation des jeunes afin qu'ils s'intègrent dans l'association";"009025";"000000";"";"";"";"RUE";"de l'Ecole Maternelle";"_Tsararano";"97607";"97660";"Dembeni";"";"rue de l'école maternelle Tsararano";"";"rue de l'école maternelle";"Tsararano";"97660";"Dembeni";"FRANCE";"PM";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002284";"";"";"";"9T1P";"2014-03-14";"2014-03-14";"2014-05-10";"0001-01-01";"D";"S";"MAY'ART";"""MAY'ART""";"promouvoir les arts du spectacle, et, d'avoir une activité de production d'artisanat, de création, d'organisation ou de diffusion de spectacles vivants et audiovisuels";"006100";"000000";"";"3";"";"RUE";"Zawia";"_Mosquée de vendredi";"97607";"97660";"Dembeni";"";"C lot quartier Mougnendré Bandrélé";"";"3  rue zawia";"Mosquée de vendredi";"97660";"Dembeni";"FRANCE";"PM";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002285";"9851000899";"";"";"9T1P";"2005-01-13";"2016-03-03";"2005-03-12";"0001-01-01";"D";"S";"SPORT & RAMADAN A TSINGONI (S.R.A.T)";"(S.R.A.T)";"mettre en valeur les différents quartiers du village par la pratique d’activités ludiques, socioculturelles et omnisports pendant le mois de ramadan et les grandes fêtes musulmanes de mayotte, promouvoir les valeurs éducatives et sociales du sport a tsingoni à travers les compétitions sportives qu'il organise, organiser toutes activités tendant a valoriser les quartiers et les rendre vivant";"011000";"007000";"";"";"";"";"Tsingoni";"_";"97617";"97600";"Tsingoni";"";"Quartier Boboca";"";"Tsingoni";"";"97600";"TSINGONI";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2016-03-03 09:03:51"
"W9T1002286";"9851001322";"";"";"9T1P";"2000-08-17";"2018-08-21";"1901-07-01";"0001-01-01";"D";"S";"FUZELIPSE";"FUZELIPSE";"developper le basket-ball à kavani, participer activement aux matches officiels, initier les jeunes et les faire aimer le basket-ball, lutter contre la délinquance";"011065";"000000";"cavani";"10";"";"RUE";"Mimosa";"_";"97611";"97600";"Mamoudzou";"";"10, RUE MIMOSA";"CAVANI";"";"";"97600";"MAMOUDZOU";"FRANCE";"PM";"";"0";"Reprise  =>  date ag=0000-00-00";"A";"2019-02-19 20:00:02"
"W9T1002287";"3695";"";"";"9T1P";"2014-04-02";"2015-12-23";"1901-07-01";"0001-01-01";"D";"S";"""NOUROUL'ANCHIQUINE""";"""NOUROUL'ANCHIQUINE""";"apporter à chacun des sociétaires une aide matérielle et financière lors des événements relatifs à la circoncision, au mariage et aux funérailles d'un adhérent ou d'un de ses membres proches de la famille, promouvoir la culture, l'artisanat et l'éducation à mayotte, organiser des activités culturelles, artisanales et religieuses, créer des établissements, scolaires privés dans l'île";"014035";"000000";"";"";"";"RUE";"Ambassadeur";"_M'tsapéré";"97611";"97600";"Mamoudzou";"";"6 ruelle mosquée n'guizi M'tsapéré";"";"rue Ambassadeur";"M'tsapéré";"97600";"Mamoudzou";"FRANCE";"PM";"";"1";"";"A";"2015-12-23 14:09:44"
"W9T1002288";"";"";"";"9T1P";"2014-04-02";"2020-04-29";"2014-05-10";"0001-01-01";"D";"S";"AMICALE DES POMPIERS DE L’AÉROPORT DE MAYOTTE ""L'HIPPOCAMPE VOLANT""";"""L'HIPPOCAMPE VOLANT""";"faire connaitre les pompiers d'aéroport aux travers d'actions sportives, d'animations environnementales, culturelles, dans la coopération régionale, d'actions de bienfaisances et dans la cohésion sociale";"036000";"000000";"";"";"";"";"aéroport de Pamandzi";"_Service SSLIA B.P 445";"97615";"97615";"Pamandzi";"";"Quartier M'bouyouni 97680 Tsingoni";"";"Aéroport de Pamandzi";"Service SSLIA B.P 445";"97615";"Pamandzi";"FRANCE";"PM";"";"0";"";"A";"2020-04-29 08:51:18"
"W9T1002289";"";"";"";"9T1P";"2014-04-03";"2014-04-03";"2014-05-10";"0001-01-01";"D";"S";"ASSOCIATION ""RAHAMANIYA"" MOSQUÉE CAVANI-BE A PASSAMAINTY";"""RAHAMANIYA""";"contribuer à trouver des solutions aux questions liées à l'exercice du culte musulman, promouvoir la gestion des affaires liées au culte musulman, défendre une image, une lecture et une pratique saine de l'islam, faire connaître la civilisation islamique, organiser des manifestations à caractères cultuelles et culturelles, sensibiliser le public à un engagement social actif, éveiller une conscience citoyenne chez les musulmans sur un plan théorique et pratique, contribuer à préserver la cohésion et la paix sociale, s'ouvrir sur d'autres acteurs sociaux (associations, institutions et organisations) d'horizons divers qui souhaitent travailler en partenariat sur la base de principes et d'objectifs communs";"040000";"000000";"";"24";"";"RUE";"Mosquée Cavani-bé";"_Passamainty";"97611";"97600";"Mamoudzou";"";"3 rue fargeon 97605 Passamainty";"";"24  rue Mosquée Cavani-bé";"Passamainty";"97600";"Mamoudzou";"FRANCE";"PM";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002290";"";"";"";"9T1P";"2014-04-03";"2014-04-03";"2014-05-10";"0001-01-01";"D";"S";"MKAYO-PVADZIMA WA MITSAMIHOULI";"""MKAYO-PVADZIMA WA MITSAMIHOULI""";"soutenir durant les heureux événements mais plus encore durant les tristes événements survenant, tels que la perte d'un proche, la dite association a jugé utile de rapprocher les personnes concernées afin de leur permettre de prendre conscience des éventuels obstacles de la vie (les graves maladies, les accidents, les sinistres, les décès etc...)";"014035";"000000";"";"";"";"QUAR";"Coconi Sélémani";"_";"97605";"97600";"Chiconi";"";"Coconi sélémani 97670 chiconi";"";"quartier Coconi Sélémani";"";"97600";"Chiconi";"FRANCE";"PF";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002291";"";"";"";"9T1P";"2014-04-03";"2014-04-03";"2014-05-10";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D’ÉLÈVES DE HANGNOUNDROU BABY FRAMPE (ÉCOLE MATERNELLE ET PRIMAIRE DE HANGNOUNDROU)";"ECOLE MATERNELLE";"veiller à l'hygiène et à la sécurité de enceinte des écoles maternelle et primaire du village, mettre en place un travail sur le soutien scolaire des élèves, soutien à l'encadrement des élèves, travailler en parfaite collaboration avec les instituteurs, travailler en collaboration avec le maire, si besoin est nettoyage des écoles et mis aux normes des espaces de jeux, participer aux conseils d'école ou toute autre regroupement allant dans le sens de l'évolution de la scolarité, lutte contre toutes formes de délinquance ou discrimination, organisation de manifestations festives, aider les parents d'élèves sur leurs démarches administratives orientées école ; recrutement des étudiants pour les cours de soutien scolaire ; organisation de sorties pédagogiques en contentement avec les instituteurs ; organisation de sorties ou voyages d'échanges éducatifs avec les autres écoles des îles de l'Océan Indien";"015005";"000000";"";"5";"";"ALL";"Bamaanrouf";"_";"97606";"97620";"Chirongui";"";"5 Allée bamaanrouf 97620 Chirongui";"";"5  allée Bamaanrouf";"";"97620";"Chirongui";"FRANCE";"PM";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002292";"";"";"";"9T1P";"2014-04-03";"2014-04-03";"2014-05-10";"0001-01-01";"D";"S";"AL YACHROUTUA";"AL YACHROUTUA";"proposer des danses traditionnelles et une formation de jeunes dans le cadre de la culture et de la tradition, lutte pour la sauvegarde de la culture et contre le développement de la délinquance au niveau départemental, une coopération inter-îles et de l'océan indien est à envisager";"006030";"000000";"";"225";"";"RUE";"de l'Avenir";"_Mtsangamboua";"97602";"97650";"Bandraboua";"";"225 rue de l'avenir";"";"225  rue de l'avenir";"Mtsangamboua";"97650";"Bandraboua";"FRANCE";"PM";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002293";"";"";"";"9T1P";"2014-04-03";"2014-04-03";"2014-05-10";"0001-01-01";"D";"S";"ASSOCIATION DES PARENTS D'ÉLÈVES DE L'ÉCOLE PRIMAIRE PUBLIQUE DE TSOUNDZOU 1";"""ECOLE PRIMAIRE PUBLIQUE DE TSOUND...";"établir un lien entre les élèves, la famille et l'école, prolonger l'oeuvre scolaire par l'organisation d'activités tendant à compléter la formation intellectuelle, physique et morale des enfants en dehors des heures de classe, les projets développés au sein de la coopérative viseront à renforcer l'esprit d'initiative, de coopération et d'entraide et à s'inscrire dans une démarche d'éducation à la citoyenneté, elle doit se conformer aux principes qui concourent au bon fonctionnement du service public en respectant la laïcité, la neutralité et l'égalité d'accès";"015005";"000000";"";"";"";"";"Ecole primaire publique";"_Tsoundzou I";"97611";"97600";"Mamoudzou";"";"RN2? quartier mpoitra Tsoundzou 2";"";"Ecole primaire publique";"Tsoundzou 1";"97600";"Mamoudzou";"FRANCE";"PF";"";"0";"";"A";"2014-05-12 09:17:38"
"W9T1002294";"";"";"";"9T1P";"2014-04-03";"2020-08-04";"2014-05-10";"0001-01-01";"D";"S";"L'ASSOCIATION CULTURELLE NIYA MOJA DE TSOUNDZOU 1";"NIYA MOJA";"être un outil de promotion de la culture mahoraise et  sauvergarder notre patrimoine culturel mais aussi un outil d'insertion sociale et culturelle d'un public en exclusion;
- organiser des manifestations culturelles;
- intervenir lors des festivités, et autres manifestations culturelles;
- occuper les jeunes en leurs donnant de la passion à travers cette activité;
- transmettre notre patrimoine culture à la jeunesse";"006045";"000000";"";"25";"";"RUE";"de l Hopital";"_";"97611";"97600";"Mamoudzou";"";"";"";"25 rue de l'hopital";"";"97600";"MAMOUDZOU";"FRANCE";"TM";"";"0";"";"A";"2020-08-15 12:45:39"
"W9T1002295";"";"";"";"9T1P";"2014-04-03";"2015-12-21";"2014-05-24";"0001-01-01";"D";"S";"JEUNESSE LICORNE D'ONGOJOU";"JEUNESSE LICORNE";"garder les traditions et apprendre le savoir vivre en communauté";"003060";"000000";"";"";"";"QUAR";"Mosquée de vendredi";"_Ongojou";"97607";"97660";"Dembeni";"";"Quartier marindrini";"";"quartier Mosquée de vendredi";"Ongojou";"97660";"Dembeni";"FRANCE";"PF";"";"0";"";"A";"2015-12-21 08:57:01"
