id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W2B2002894";"";"";"";"2B2P";"2016-06-03";"2016-06-03";"2016-06-25";"0001-01-01";"D";"S";"MAISON D'ASSISTANTE MATERNELLE  A CASUCCIA ZITELLINA";"M. A. M A CASUCCIA ZITELLINA";"regrouper dans un même lieu des assistantes maternelles agréées par le conseil général afin d'accueillir des enfants de deux mois et demi à six ans; mettre en place des ateliers et permettre la prise en compte de chaque enfant accueillit dans son individualité tout en offrant l'apprentissage des règles de vie en collectivité";"021005";"000000";"Route de San Pellegrino, Maison Mari Folellli";"";"";"LD";"Motanaje";"_";"2B207";"20213";"Penta-di-Casinca";"";"";"";"LIEU DIT SCAMPORNACCIA";"FOLELLI";"20213";"Penta-di-Casinca";"FRANCE";"PF";"";"0";"";"A";"2016-06-27 09:49:07"
"W2B2002895";"";"";"";"2B2P";"2016-06-14";"2016-06-14";"2016-06-25";"0001-01-01";"D";"S";"SVEGLIU NEBBIULINCU  ( S.N)";"SVEGLIU NEBBIULINCU - SN";"redynamisation de la région du Nebbiu par la réalisation d'actions sociales, culturelles, sportives et écologiques ; son but et d'organiser des fêtes et des manifestations festives de qualité, des missions éventuelles qui lui seront confiées par les communes et plus généralement toutes opérations pouvant se rattacher à l'objet social ou susceptibles d'en faciliter l''extension ou le développement ; elle se donne également la possibilité, par tous les moyens légaux d'aider à l'organisation d'autres structures de même objet et d'établir une liaison entre les différentes associations locales";"006000";"000000";"";"";"";"RTE";"de l'Église";"_";"2B205";"20253";"Patrimonio";"";"";"";"ROUTE DE L'EGLISE";"";"20253";"Patrimonio";"FRANCE";"PM";"";"0";"";"A";"2016-06-27 09:49:07"
"W2B2002896";"";"";"";"2B2P";"2016-06-15";"2016-06-15";"2016-06-25";"0001-01-01";"D";"S";"E'VEIL-TOI";"E'VEIL-TOI";"proposer des activités ludiques et d'éveil aux enfants, grands parents, parents ; favoriser la mixité sociale, culturelle et intergénérationnelle ; rompre l'isolement ; créer un lien entre les personnes fréquentant cette association, à travers le jeu et la communication ; favoriser l'épanouissement de l'enfant via des ateliers culturels et artistiques";"009000";"000000";"F52 Les Sables de Biguglia";"";"";"RTE";"de la Lagune";"_";"2B042";"20290";"Borgo";"";"";"";"Route de la Lagune";"F52 Les Sables de Biguglia";"20290";"Borgo";"FRANCE";"PF";"";"0";"";"A";"2016-06-27 09:49:07"
"W2B2002897";"";"";"";"2B2P";"2016-06-21";"2016-06-21";"2016-07-09";"0001-01-01";"D";"S";"ART. GEMS";"ART. GEMS";"la promotion de la lapidation, la présentation, la restauration, l'enseignement, la mise en valeur des pierres précieuses, fines, ornementales, etc";"006105";"000000";"";"";"";"";"Caronéo Village";"_";"2B166";"20290";"Monte";"";"";"";"CARONEO VILLAGE";"";"20290";"Monte";"FRANCE";"PM";"";"0";"";"A";"2016-07-11 09:00:34"
"W2B2002898";"";"";"";"2B2P";"2016-06-24";"2016-06-24";"2016-07-09";"0001-01-01";"D";"S";"CLUB EDUCATION CANINE DE BORGO  C. C. B";"CLUB CANIN BORGO";"dispense de cours d'éducation canine à Borgo";"007045";"000000";"";"70";"";"LOT";"L'Orangeraie";"_";"2B148";"20290";"Lucciana";"";"";"";"70 LOTISSEMENT L'ORANGERAIE";"";"20290";"Lucciana";"FRANCE";"PM";"";"0";"";"A";"2016-07-09 12:45:18"
"W2B2002899";"";"";"";"2B3S";"2016-06-24";"2019-05-05";"2016-07-09";"0001-01-01";"D";"S";"UN CHIEN POUR TOUS";"UN CHIEN POUR TOUS";"dispense d’activités assistées par des animaux, organisation d’activités d’éducation canine, organisation d'évenements regroupant des canidés ainsi que leurs propriétaires, formations animalières, vente d'accessoires et de nourritures animales, coaching canin auprès de particuliers et refuges, organisation d'ateliers de prévention, médiation animale et zoothérapie";"007050";"000000";"";"";"";"LD";"Mertinaccie";"";"2B079";"20235";"Castello-di-Rostino";"";"";"";"70 LOTISSEMENT L'ORANGERAIE";"";"20290";"LUCCIANA";"FRANCE";"PM";"";"0";"";"A";"2019-11-03 20:00:07"
"W2B2002900";"02B1000134";"";"";"2B2P";"1951-05-05";"2018-04-19";"1951-05-19";"0001-01-01";"D";"S";"AMICALE DES ANCIENS MARINS ET MARINS COMBATTANTS DE BASTIA ET DU CAP";"AMICALE DES ANCIENS MARINS ET MARIN...";"renforcer les liens d'amities, d'entr'aide et de camaraderie qui unissent les anciens marins.";"038110";"000000";"";"";"";"";"";"_BP 25";"2B033";"20288";"Bastia CEDEX";"";"LOTISSEMENT LE LANCONE N° 14";"";"";"";"20620";"BIGUGLIA";"FRANCE";"PM";"";"0";"Reprise auto =>  date publication création au JO à vérifier";"A";"2018-04-24 09:48:58"
"W2B2002901";"";"";"";"2B2P";"2016-07-01";"2018-07-24";"2016-07-16";"0001-01-01";"D";"S";"CANTU IN GIRU";"CANTU IN GIRU";"cours de guitare, de piano et de chant, organisation de soirée musicale, organisation évènementiels, montage audio vidéo";"006030";"000000";"";"1045";"";"RTE";"de Timone";"_";"2B313";"20230";"San-Nicolao";"";"";"";"1045  ROUTE DE TIMONE";"";"20230";"SAN-NICOLAO";"FRANCE";"PM";"";"0";"";"A";"2019-01-22 20:00:04"
"W2B2002902";"";"";"";"2B2P";"2016-07-01";"2020-08-15";"2016-07-16";"2020-03-01";"D";"S";"LE MONDE D'AYSSATOU - SOLIDARITÉ HANDICAP CORSE SÉNÉGAL";"LE MONDE D'AYSSATOU";"participer à la prise en charge des frais liés aux traitements, soins, rééducation spécialisée et achats de matériels orthopédiques de Ngone Ayssatou Diankha, vivant à Dakar (Sénégal) et atteinte du Syndrome de Rett";"020000";"000000";"ANCIENNE MAISON ANTONETTI";"1025";"";"AV";"DE BORGO";"_";"2B042";"20290";"Borgo";"";"";"ANCIENNE MAISON ANTONETTI";"1025 AVENUE DE BORGO";"";"20290";"BORGO";"France";"PF";"";"0";"";"D";"2020-08-29 12:45:47"
"W2B2002903";"";"";"";"2B5S";"2016-07-03";"2019-08-02";"2016-07-16";"0001-01-01";"D";"S";"ASSOCIATION DES COPROPRIÉTAIRES DE L'AMANDULETTO";"ASSO AMANDULETTO";"réunir les copropriétaires de l'Amanduletto, rendre possible les décisions concernant l'entretien de la bâtisse et des terrains, la communication, et le respect des règles de copropriété";"032520";"000000";"chez M Valentin PERQUY";"";"";"RTE";"de Pietramaggiore";"Lieu dit Amanduletto";"2B050";"20260";"Calvi";"";"";"";"3 CHEMIN RURAL DE PLOVIER";"";"26000";"VALENCE";"FRANCE";"PF";"";"0";"";"A";"2020-01-31 20:00:07"
"W2B2002904";"";"";"";"2B2P";"2016-07-04";"2016-07-04";"2016-07-16";"0001-01-01";"D";"S";"L'ENVIE D'APPRENDRE";"L'ENVIE D'APPRENDRE";"accompagnement, aide, soutien, formations et conseils dans les domaines des apprentissages scolaires, la pédagogie, la parentalité et l'éducation";"015025";"000000";"Route de l'Aeroport";"69";"";"LOT";"les Chenes";"_";"2B148";"20290";"Lucciana";"";"";"ROUTE DE L AEROPORT";"69 LOTISSEMENT LES CHENES";"";"20290";"LUCCIANA";"France";"PM";"";"0";"";"A";"2016-07-18 09:58:34"
"W2B2002905";"";"";"";"2B2P";"2016-06-29";"2016-06-29";"2016-07-16";"0001-01-01";"D";"S";"ASSOCIATION SENIORS LATINOS 2B";"SENIORS LATINOS 2B";"initiation d'adultes à la salsa et à toutes les danses latines; organisation de pratiques";"006040";"000000";"";"100";"";"RTE";"de Capitello";"_les Hauts de Rasignani";"2B042";"20290";"Borgo";"";"";"";"100  route de Capitello";"les Hauts de Rasignani";"20290";"Borgo";"FRANCE";"PM";"";"0";"";"A";"2016-07-16 12:45:14"
"W2B2002906";"";"";"";"2B2P";"2016-07-04";"2016-12-05";"2016-07-16";"2016-12-04";"D";"S";"ASSOCIATION-SOLIDARITE-GARAGE";"ASSO-SOLIDA-GARAGE";"garage associatif à but social, réservé aux personnes à faible revenu, facilite l'insertion d'une certaine catégorie de population en difficultés financières; qui a pour service la mécanique générale, service dépannage, retouches tôlerie, vente, achat et location de véhicules d'occasion, lavage, remise en état, transport solidarité de personnes à développer";"030000";"000000";"Bât 36D";"";"";"";"Cité des Monts";"_";"2B033";"20600";"Bastia";"";"";"";"CITE DES MONTS";"Bât 36D";"20600";"Bastia";"FRANCE";"PM";"";"0";"";"D";"2016-12-17 12:45:41"
"W2B2002907";"";"";"";"2B2P";"2016-07-01";"2017-07-05";"2016-07-16";"2017-06-29";"D";"S";"CENTRE DE DANSE ""L'INCANTU""";"CENTRE DANSE  "" L'INCANTU """;"association à but social et culturel, lieu d'enseignement de la danse classique, moderne et autres danses; création d'un espace détente, accueil, café snack associatif, afin de favoriser les liens sociaux et culturels, économiques, intergénérationnels, associatifs en Casinca";"006040";"000000";"immeuble Le Casinca - bât C";"";"";"LD";"Querciolu";"_";"2B286";"20213";"Sorbo-Ocagnano";"";"";"ANGIOLASCA";"";"";"20215";"VESCOVATO";"FRANCE";"PM";"";"0";"";"D";"2017-07-07 14:56:34"
"W2B2002908";"";"";"";"2B2P";"2016-07-12";"2016-07-12";"2016-07-30";"0001-01-01";"D";"S";"COSTA VERDE PARAPENTE";"COSTA VERDE PARAPENTE";"le développement et la pratique du parapente, discipline de la Fédération française de vol libre, conformément à l'article 1-1 des statuts de la fédération";"011400";"000000";"Lycée de Montesoro";"";"";"RUE";"de la 4ème DMM";"_";"2B033";"20600";"Bastia";"";"";"LYCEE DE MONTESORO";"RUE DE LA 4EME DMM";"";"20600";"Bastia";"FRANCE";"PM";"";"0";"";"A";"2016-08-01 09:42:14"
"W2B2002909";"";"";"";"2B2P";"2016-07-13";"2019-11-14";"2016-07-30";"0001-01-01";"D";"S";"BALLET STUDIO";"BALLET STUDIO";"promouvoir et développer la pratique de la danse, développer l'apprentissage de la danse pour le jeune public et pour les adultes; organiser des évènements conviviaux et culturels , stages, sorties, spectacles, démontrations";"006040";"000000";"";"198";"";"CHEM1";"de Caraghja";"";"2B120";"20600";"Furiani";"";"LES JARDINS D'APPOLONIE B";"";"SAINT ANTOINE";"";"20200";"BASTIA";"FRANCE";"PM";"";"0";"";"A";"2020-05-15 20:00:06"
"W2B2002910";"";"";"";"2B2P";"2016-07-13";"2020-11-12";"2016-07-30";"0001-01-01";"D";"S";"REALITÀ EDITIONS";"REALITÀ";"association à vocation éditoriale ayant pour but de défendre et promouvoir l'édition corse indépendante ainsi que toute autre initiative pouvant contribuer à la diffusion du livre, de la culture et de tous les objets ou évènements s'y rapportant
mener des actions associatives culturelles et solidaires à but non lucratif autour du livre, de la littérature, de l'écriture et de la lecture en langue corse ou ayant un lien direct avec la corse
conduire, initier, participer à toutes actions, quelle que soit leur nature, favorisant l'objet de l'association
mener des actions et activités culturelles, grâce à l'utilisation de l'édition, quels qu'en soient les supports mener des actions de promotion pour des auteurs n'ayant jamais ou peu publié : par la publication, la production, la création, la diffusion, la distribution et la visibilité auprès de structures éditoriales et de diffusion
mener des actions valorisant des auteurs et des écrits appartenant au patrimoine littéraire : textes tombés dans le domaine public ou textes contemporains non disponibles mener des actions socioculturelles de promotion de toutes formes littéraires par l'organisation de lectures, fêtes, manifestations, spectacles vivants, festivals, animations, stages, ateliers de créations, publications et autres évènements et par toute forme de diffusion via tous les médias ;";"006100";"000000";"Résidence de Montesoro";"";"";"RES";"23";"_";"2B033";"20600";"Bastia";"";"";"BÂTIMENT B";"RÉSIDENCE LES LUCIOLES";"";"20290";"LUCCIANA";"FRANCE";"PM";"";"0";"";"A";"2020-11-24 12:46:05"
"W2B2002911";"";"";"";"2B2P";"2016-07-19";"2016-07-19";"2016-07-30";"0001-01-01";"D";"S";"STALLA DI PADULELLA";"STALLA DI PADULELLA";"pratiquer l'équitation et les différents sports équestres, promouvoir les équidés et les activités équestres, organiser des balades et des randonnées équestres, faire découvrir l'espace naturel environnant, le riche patrimoine culturel de la Corse à cheval sur les sentiers classés ; aménager des circuits de randonnées équestres permettant une découverte du milieu rural tout en participant à son développement, organiser des compétitions et des manifestations équestres, soutenir financièrement des cavaliers, membres de l'association sur des compétitions au niveau régional, national et international ; formation de cavaliers, de palefreniers soigneurs";"011050";"000000";"Poggiole";"";"";"";"Moriani Plage";"_";"2B313";"20230";"San-Nicolao";"";"";"POGGIOLE";"MORIANI PLAGE";"";"20230";"SAN NICOLAO";"France";"PM";"";"0";"";"A";"2016-08-01 09:42:14"
"W2B2002912";"";"";"";"2B2P";"2016-07-19";"2016-07-19";"2016-07-30";"0001-01-01";"D";"S";"SAINT ANTOINE PORTICCIOLO";"ST ANTOINE DE PORTICCIOLO";"entretien de la chapelle du village ; organisation des services et fêtes religieuses";"040000";"000000";"la Grande Maison";"";"";"";"Porticciolo";"_";"2B046";"20228";"Cagnano";"";"";"LA GRANDE MAISON";"PORTICCIOLO";"";"20228";"CAGNANO";"France";"PF";"";"0";"";"A";"2016-08-01 09:42:14"
"W2B2002913";"";"";"";"2B2P";"2016-07-19";"2016-07-19";"2016-08-06";"0001-01-01";"D";"S";"U SAPE FA";"U SAPE FA";"maintien de la tradition corse ; fabrication et forge d'objets anciens métallique tranchant ou utile ; recherche de savoir-faire ancien, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement";"006090";"000000";"";"";"";"";"";"_POGGIO MEZZANA";"2B313";"20230";"San-Nicolao";"";"";"POGGIO MEZZANA";"";"";"20230";"SAN NICOLAO";"France";"PM";"";"0";"";"A";"2016-08-06 12:45:11"
"W2B2002914";"";"";"";"2B2P";"2016-07-20";"2016-07-20";"2016-08-06";"0001-01-01";"D";"S";"CORSE XXI";"CORSE XXI";"organiser et promouvoir des actions d'intérêt général à vocation culturelle sociale et philosophique permettant à la jeunesse de la région Corse de développer un esprit critique et une réflexion approfondie sur des sujets de société";"002000";"000000";"";"";"";"LD";"Campu Quadratu";"_";"2B037";"20620";"Biguglia";"";"";"";"LIEU DIT CAMPU QUADRATU";"";"20620";"Biguglia";"FRANCE";"PF";"";"0";"";"A";"2016-08-06 12:45:12"
"W2B2002915";"";"";"";"2B2P";"2016-07-21";"2016-07-21";"2016-08-06";"0001-01-01";"D";"S";"COLLECTIF DE DÉFENSE DES RÉSIDENTS DU FORCONE AMPUGNANI A, AMPUGNANI B, OREZZA 1, OREZZA 2, VILLA D'ESTE, CONCA D'ORO, RESIDENSE BELLA, FIOR DI TOGA, FIOR DI MACCHIA, CHEMIN DU FORCONE, MARE E MONTE, ESTIA";"COLLECTIF DE DEFENSE DU FORCONE";"ce collectif a pour objectif a pour objet : de veiller à ce que l'urbanisation future ne menace pas la sécurité des résidents du Forcone ; en particulier, de dénoncer le danger qui menace directement la résidence Bella à la suite des travaux entrepris sur les parcelles AD 251, 252 et 253 ; oeuvrer pour assurer la sécurité des piétons et des automobilistes face à une augmentation du trafic sur l'axe Henri Tomasi - chemin du Forcone - rond-point de Toga et de collaborer au sein du Comité de quartier de Toga à améliorer la fluidité de ce trafic routier ; oeuvrer à la sauvegarde du dernier poumon vert du Forcone et à un habitat à densité limitée ;  engager tout recours devant les juridictions judiciaires et administratives visant à contester la légalité des décisions prises par ces autorités";"024035";"000000";"bât A - résidence Orezza 1";"";"";"C...";"du Forcone";"_";"2B033";"20200";"Bastia";"";"";"BAT A RESIDENCE OREZZA 1";"chemin DU FORCONE";"";"20200";"BASTIA";"France";"PF";"";"0";"";"A";"2016-08-08 10:55:42"
"W2B2002916";"02B1001849";"";"";"2B2P";"1985-07-02";"2018-09-27";"1985-07-17";"0001-01-01";"D";"S";"ASSOCIATION SAN APPIANU";"ASSOCIATION SAN APPIANU";"club du 3ème âge, animation culturelle, loto, jeux de cartes, scrabble, sorties, repas, voyages organisés";"009040";"000000";"MAIRIE DE BORGO";"";"";"";"ROUTE DE LA GARE";"_";"2B042";"20290";"Borgo";"";"";"MAIRIE DE BORGO";"ROUTE DE LA GARE";"";"20290";"BORGO";"FRANCE";"PF";"";"0";"Reprise auto =>  date publication création au JO à vérifier";"A";"2018-10-02 08:55:58"
"W2B2002917";"02B1004822";"";"";"2B2P";"2004-03-24";"2016-07-28";"2004-04-10";"0001-01-01";"D";"S";"ISULELLA";"ISULELLA";"la recherche, la promotion de la musique traditionnelle et compositions propre aux membres à travers l'utilisation d'instruments et de techniques multimedias 'lieux culturels, les sites 
( festivals,foyers) et toutes les activites ludiques";"006030";"000000";"";"34";"";"RUE";"JOSEPH GANDOLFI";"_";"2B037";"20620";"Biguglia";"";"";"";"34  RUE JOSEPH GANDOLFI";"";"20620";"BIGUGLIA";"FRANCE";"PM";"";"0";"";"A";"2017-01-26 20:00:09"
"W2B2002918";"02B1003632";"";"";"2B2P";"1996-12-23";"2016-07-28";"1997-01-08";"0001-01-01";"D";"S";"A TEGHJA";"A TEGHJA";"la solidarite et mettre en oeuvre les moyens propres a la realisation de cet objet, dans les limites qu'il comporte.les activites culturelles, philosophiques et artistiques.";"002000";"000000";"";"ZI";"";"";"Pastureccia";"_";"2B033";"20600";"Bastia";"";"ZI PASTURECCIA";"";"";"";"20600";"BASTIA";"FRANCE";"PM";"";"0";"";"A";"2016-07-28 15:52:34"
"W2B2002919";"";"";"";"2B2P";"2016-08-02";"2018-02-20";"2016-08-13";"2018-02-01";"D";"S";"U TURCHINU PONEY";"U TURCHINU PONEY";"débourrage et travail d'équidés, les balades et randonnées pédestres et équestres, la sensibilisation des enfants (école et centre aéré) au respect animal et environnemental, cours de poney jusqu'au galop 4, spectacle équestre, soirée jeux à poney, barbecue, voltige, organisation de trec, balade en calèche, organisation de manifestations ludiques et sportives pour enfants et ou cavaliers";"011050";"000000";"bât A Le Suertellu";"";"";"";"Sovertello";"_";"2B313";"20230";"San-Nicolao";"";"";"BATIMENT A LE SUERTELLU";"SOVERTELLO";"";"20230";"SAN NICOLAO";"France";"SF";"";"0";"";"D";"2018-03-03 12:45:40"
"W2B2002920";"";"";"";"2B2P";"2016-08-03";"2016-08-03";"2016-08-13";"0001-01-01";"D";"S";"LES AMIS DE XAVIER";"LES AMIS DE XAVIER";"assistance morale, logistique et financière pour monsieur Xavier Marchetti atteint d'un cancer ; cette assistance vaut également pour sa famille proche; son épouse Françoise Marchetti et ses 2 filles Debhora Marchetti et Alexandra Marchetti, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement";"019004";"000000";"batiment c";"";"";"RES";"les torettes";"_";"2B033";"20200";"bastia";"";"";"BATIMENT C";"résidence LES TORETTES";"";"20200";"BASTIA";"France";"PM";"";"0";"";"A";"2016-08-16 15:36:03"
"W2B2002921";"";"";"";"2B2P";"2016-08-05";"2020-07-07";"2016-08-20";"0001-01-01";"D";"S";"LE TEMPS DES LUCIOLES";"LES PETITES LUCIOLES";"c'est une association de promotion du développement personnel, indépendante de toute obédience philosophique, politique et religieuse; elle favorise l'information, la transmission de savoirs, des espaces thérapeutiques, des temps de réflexion et de partage dans tous les champs du développement personnel, les domaines des sciences humaines et sociales (psychologie, philosophie, sociologie, anthropologie etc ), des sciences (sciences de la nature et de la matière, neuroscience, médecine etc ) et tout domaine qui concerne le mieux-être, l'amélioration de la connaissance de soi, la découverte du monde qui nous entoure et l'éveil des consciences (médecines alternatives et complémentaires, médiation, spiritualité, alimentation, écologie holistique, chamanisme etc)";"002015";"000000";"";"";"";"LD";"Marinacce";"_La Closerie des Chênes Bât C";"2B033";"20600";"Bastia";"";"";"LA CLOSERIE DES CHENES BAT C";"LIEU DIT MARINACCE";"";"20600";"BASTIA";"FRANCE";"PF";"";"0";"";"A";"2020-07-18 12:45:29"
"W2B2002922";"";"";"";"2B2P";"2016-08-11";"2016-08-11";"2016-08-27";"0001-01-01";"D";"S";"FESTA  AB";"FESTA AB";"organiser des manifestations culturelles et festives";"007040";"000000";"";"";"";"RES";"scandola 2 bâtiment B";"_route d'agliani";"2B033";"20600";"Bastia";"";"";"RESIDENCE SCANDOLA 2 BAT B";"ROUTE D'AGLIANI";"";"20600";"Bastia";"FRANCE";"PM";"";"0";"";"A";"2016-09-12 08:26:35"
"W2B2002923";"";"";"";"2A1P";"2016-08-15";"2021-04-14";"2016-08-27";"2021-04-10";"D";"S";"SPAO RALLYE";"SPAO RALLYE";"développement, promotion et financement pour la pratique du sport automobile";"011160";"000000";"chez Mme Orphelin Audrey Espace Bain";"";"";"RTE";"de Mezzavia";"_";"2A004";"20090";"Ajaccio";"";"";"BATIMENT D";"CITÉ AGLIANI";"";"20600";"BASTIA";"FRANCE";"PF";"";"0";"";"D";"2021-04-20 12:45:45"
"W2B2002924";"";"";"";"2B2P";"2016-08-18";"2016-08-18";"2016-08-27";"0001-01-01";"D";"S";"LES GALETS DE NONZA";"LES GALETS DE NONZA";"promouvoir une dynamique culturelle au sein de la commune de Nonza; créer et animer un espace culturel à Nonza qui sera lieu d'exposition, d'accueil et d'échanges artistiques; impulsion d'une dynamique nouvelle pour la fête de sainte  Julie; organisation d'ateliers de transmission de savoirs artistiques, artisanaux ou populaires; toute autre action, initiative ou évènement se rapportant directement ou indirectement aux activités précédemment décrites, l'association exercera des activités lucratives afin de favoriser la réalisation de son objet social";"006000";"000000";"";"";"";"";"Le Casale";"_";"2B178";"20217";"Nonza";"";"";"";"Le Casale";"";"20217";"Nonza";"FRANCE";"PF";"";"0";"";"A";"2016-08-27 12:45:18"
"W2B2002925";"";"";"";"2B2P";"2016-08-27";"2016-08-27";"2016-09-24";"0001-01-01";"D";"S";"MARIE MARIE";"MARIE";"participer au 4L Trophy";"011160";"000000";"Rez de Chaussée";"8";"";"BD";"Paoli";"_";"2B033";"20200";"Bastia";"";"REZ DE CHAUSSEE";"";"8  boulevard PAOLI";"";"20200";"BASTIA";"France";"PM";"";"0";"";"A";"2016-09-26 08:51:16"
"W2B2002926";"";"82251233100015";"";"2B2P";"2016-09-12";"2021-04-02";"2016-09-24";"0001-01-01";"D";"S";"U TEATRU DI L OLMU (UTO)";"UTO";"promotion du théâtre, de l'art, des artistes et comédiens notamment en langue corse ; création, la formation et la diffusion de pièces de théâtre, de spectacles et festivals, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement";"006100";"000000";"bât C - résidence Saint François";"1000";"";"AV";"de Borgo";"_";"2B042";"20290";"Borgo";"";"";"BATIMENT C RESIDENCE ST FRANCOIS";"1000  AVENUE DE BORGO";"";"20290";"BORGO";"FRANCE";"PM";"";"0";"";"A";"2021-10-02 20:00:02"
"W2B2002927";"";"";"";"2B2P";"2016-09-13";"2020-01-24";"2016-09-24";"0001-01-01";"D";"S";"CAVAL'DRESS  SAINT JACQUES";"CAVAL'DRESS ST JACQUES";"enseigner et pratiquer l'équitation et ses différentes disciplines, développer cette pratique auprès des jeunes, former des cavaliers organiser des manifestations sportives, exploiter et gérer un centre équestre organiser des stages";"011050";"000000";"14 Allée des Martinets";"14";"";"ALL";"des Martinets";"Tintorajo";"2B120";"20600";"Furiani";"";"1ER ETAGE";"BAT C RESIDENCE SCANDOLA";"CHEMIN D' AGLIANI";"";"20600";"BASTIA";"FRANCE";"SF";"";"0";"";"A";"2020-07-25 20:00:04"
"W2B2002928";"";"";"";"2B2P";"2016-09-13";"2016-09-13";"2016-09-24";"0001-01-01";"D";"S";"CENTRE EQUESTRE PONEY CLUB SAINT JACQUES";"PONEY CLUB ST JACQUES";"enseigner et pratiquer différentes disciplines équestres ; développer cette pratique auprès des jeunes de 3 à 17 ans ; intégrer et faire participer les handicapés moteurs, physiques et visuels ; former des cavaliers moniteurs et palefreniers ; organiser des manifestations sportives ; gérer et exploiter un centre équestre ; organiser des stages";"011050";"000000";"route des écoles";"13";"";"IMP";"Zaccarraccia";"_";"2B042";"20290";"Borgo";"";"";"ROUTE DES ECOLES";"13  impasse ZACCARRACCIA";"";"20290";"BORGO";"France";"PM";"";"0";"";"A";"2016-09-26 08:51:16"
"W2B2002929";"";"";"";"2B2P";"2016-09-13";"2018-11-26";"2016-09-24";"0001-01-01";"D";"S";"SPIRITU CORSU";"SPIRITU CORSU";"l'objet de l'association ""Spiritu Corsu"" est de favoriser, développer, promouvoir toute des activités culturelles ou artistiques et l'éducation artistique musicale et théâtrale ; l'exploitation de toute les activités liées à la création, la production, l'organisation, la gestion, le développement et la promotion de tous spectacle et événement culturels et artistique, notamment musicaux ; tant en France qu'à l'étranger ; pour tous publics ; au moyen de tous les supports de communication et d'édition, de toutes les techniques et technologies, des moyens humains et structurels que l'association juge pertinent d'utiliser pour servir ses missions ;";"006000";"000000";"";"487";"";"C...";"de Caraghja";"_";"2B120";"20600";"Furiani";"";"";"";"487  CHEMIN DE CARAGHJA";"";"20600";"FURIANI";"FRANCE";"PF";"";"0";"";"A";"2021-04-28 20:00:08"
"W2B2002930";"";"";"";"2B2P";"2016-09-14";"2016-09-14";"2016-09-24";"0001-01-01";"D";"S";"CLAP!";"CLAP!";"promotion et création de contenu audiovisuel";"005015";"000000";"Villa Lavi";"930";"";"";"Monserato";"_";"2B033";"20200";"Bastia";"";"";"VILLA LAVI";"930   MONSERATO";"";"20200";"BASTIA";"France";"PM";"";"0";"";"A";"2016-09-26 08:51:16"
"W2B2002931";"";"";"";"2B2P";"2016-09-14";"2016-09-14";"2016-09-24";"0001-01-01";"D";"S";"AMITIE CORSE MEDITERRANEE CHINE (ACMC)";"ACMC";"favoriser l'amitié et les échanges culturels entre la Corse et la Chine, encourager les échanges pédagogiques entre la Corse et la Chine, promouvoir la culture corse en Chine et la culture chinoise en Corse";"006000";"000000";"";"";"";"";"Gorgaccia";"_";"2B029";"20253";"Barbaggio";"";"";"";"GORGACCIA";"";"20253";"Barbaggio";"FRANCE";"PF";"";"0";"";"A";"2016-09-24 12:45:26"
"W2B2002932";"";"";"";"2B2P";"2016-09-15";"2016-09-15";"2016-10-01";"0001-01-01";"D";"S";"CHAPELLE SAINTE-ANNE DE BOVALO";"CHAPELLE SAINTE-ANNE DE BOVALO";"restaurer, entretenir et mettre en valeur la chapelle Sainte-Anne de Bovalo, ainsi qu' organiser toute manifestation en vue de contribuer à la restauration de celle-ci";"010000";"000000";"";"";"";"";"CAMERA";"_";"2B086";"20238";"Centuri";"";"";"";"CAMERA";"";"20238";"CENTURI";"France";"MS";"http://www.chapellesainteannedebovalo.fr";"0";"";"A";"2016-10-01 12:45:15"
"W2B2002933";"";"";"";"423P";"2016-09-06";"2018-09-23";"2016-10-01";"0001-01-01";"D";"S";"PO'OZ JEUNES, ASPERGER ET TSA";"PO'OZ JEUNES, ASPERGER ET TSA";"aider les jeunes en difficultés morales personnelles et les personnes autistes asperger et les personnes diagnostiquées comme faisant partie du spectre autistique à réussir une inclusion adulte harmonieuse dans la société";"019016";"000000";"";"5";"";"RUE";"Alfred Colombet";"_";"42218";"42100";"Saint-Étienne";"";"";"";"5 RUE DUTREUIL DE RHINS";"";"42100";"SAINT ETIENNE";"FRANCE";"AF";"";"0";"";"A";"2019-03-24 20:00:02"
